Run ID,Name,Source Type,Source Name,User,Status,alpha,batch_size,cutoff,lr,num_epochs,run_time,D_loss,G_loss
d9dc35f229fb46d798542656a974a9f9,0016,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.0001,25,46.64807391166687,0.6603789925575256,0.6791368737453367
45f3f211c073494ea534da6099d66fee,0142,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.0001,200,385.1450448036194,0.5735294222831726,0.6803707561709664
51ab61b9d9f74b17bd1d740f8008c722,0034,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.0001,200,381.704838514328,0.6228110790252686,0.6813807446848262
96f3bd0701a942eb81bdf781bd8baf08,0120,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.0001,50,207.8342628479004,0.5960768461227417,0.6814676745828375
6ab2e2cf5a124b0f8ff0033ad669fd20,0070,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.73,0.0001,100,423.9986069202423,0.5676149129867554,0.682690269947052
548c53be4dbd4a6b9842931523a5d6d9,0030,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.0001,200,714.640308380127,0.5616340637207031,0.6830900096031557
18e9ab87bf8c45a68602ad45daa58716,0230,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.0001,50,136.42064785957336,0.5999095439910889,0.6839178959528606
eca6c169ecb74b4782b4e50a08d26546,0004,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,25,97.68025732040405,0.6661214232444763,0.6839296242052858
0fbd4654843f4203aee96c2623963a51,0014,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.0001,50,132.71392798423767,0.7130004167556763,0.6860785692930221
e2d749daa1e747caa83e79cfe9442455,0007,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.76,0.0001,25,60.49980592727661,0.6176009774208069,0.6862212067300623
d09957884cf74e28b0115120a1e50884,0121,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.0001,50,225.3842535018921,0.6125999689102173,0.6866176968271082
72c7c71bbbdb4614b063e1aeb0f3804d,0105,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.75,0.0001,200,566.5588426589966,0.5862011909484863,0.6868643991982759
082dbaf0f7f84f5b856d431d3ad7430d,0246,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.0001,200,719.4746227264404,0.5898553729057312,0.686874448534954
35fa0def7c0e41279b5e8cfb31bc1958,0003,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.0001,25,89.84650015830994,0.6964496374130249,0.6876801859183483
19aff079605c4c90aa202b36bff3a0ad,0003,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,25,128.47352027893066,0.6365948915481567,0.6885093579689662
2ff986e6cf0c4d96af4a3c88f503eed6,0069,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,100,507.3061110973358,0.5445967316627502,0.691190792620182
3bfdf3eb2a664a8bb4d0e4dd2c6514b8,0247,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.0001,200,785.5309309959412,0.5071610808372498,0.6926720460707491
cad9d7f8d9674b2eb278169983a1c5df,0020,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,100,520.4551723003387,0.7674404089649518,0.6929014498988787
edbbe3afded24c6db8414e25d52037ed,0104,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.0001,200,699.3648023605347,0.6888750195503235,0.6932655533394182
598ceb35220e4294a0a260f0bb31c588,0028,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,200,1521.1725432872772,0.7836146950721741,0.6936634265433597
17a97692546e479c8000944a915cd2af,0031,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,200,777.7777011394501,0.5479861497879028,0.6936673420396718
aec536348dbb4c4090dbfc491a06b95c,0011,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,50,256.5078547000885,0.5730348825454712,0.6938583552837372
9725e4f33c484f098f120f8d9a799060,0227,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.0001,50,262.64784240722656,0.6384605169296265,0.6940294315417608
bcc705ed493c4f7892e4b36c539da2ab,0071,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.0001,100,348.8582193851471,0.7405433654785156,0.6944457996322448
21411fd625544699b0b6ea10274993d3,0221,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.0001,25,69.6019356250763,0.7002596855163574,0.6949979076782863
ccffd3fa2cfa47f698713f1e0d2fb434,0036,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,50,254.7659661769867,0.632080078125,0.6950770845015843
d990e6bc199141569346e5efca4c79e7,0037,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.73,0.0001,50,211.6325044631958,0.8162137269973755,0.695818597972393
bce3d940073a497695504b3234540712,0137,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.0001,200,1223.1771712303162,0.5948979258537292,0.6967971036831538
8683402f212e4b99b4fb388a0891288a,0045,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,50,192.9513075351715,0.6564666032791138,0.6968780356374654
d6ebb3bb59f64fd38e4f820d39f47cd2,0232,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.0001,50,97.755375623703,0.6757948994636536,0.6969261819666083
71cc06b6677149a1b3416ba8ee9c71bd,0129,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.0001,100,433.9656431674957,0.6267901659011841,0.6969373244118978
30779d2fd860437d93995130920a8119,0029,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,200,1034.882342338562,0.5967061519622803,0.6972818672657013
517561c4126f4548bd5476200086de84,0219,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.0001,25,92.25003480911255,0.6907870769500732,0.697538535997092
1c4cd2c2c36148f092de6b1a2cc8bbf5,0220,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.0001,25,100.42079162597656,0.687663197517395,0.6980097209188071
01cfd0fd5b7744f8abdde94ec793691b,0113,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.0001,25,78.74190616607666,0.6228904724121094,0.6989434937636058
3480711292c8486fbd87765a817087a0,0180,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.001,200,175.3596591949463,0.6135719418525696,0.6994530200958252
a35ac2fe69f040d196fd6b9e5a0c9bf2,0110,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.0001,25,152.4996793270111,0.6532803773880005,0.7005533849199613
60bbdfbec6254dada90e3ef02f96fabb,0072,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.75,0.0001,100,282.50381302833557,0.6429685354232788,0.7006181914414933
2864e588e5644909aac29179dd798dcd,0260,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.001,25,35.102123737335205,0.6222630143165588,0.701402461528778
02de218842bf4cabba522bc8c5b20a91,0035,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.71,0.0001,50,307.49003052711487,0.5621848702430725,0.7027089812167703
2e2b74657b6e400d94b6664ad7f30191,0149,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.001,25,69.36643171310425,0.6367289423942566,0.7030927002429962
2c2f50b0d139433cb5e692bbd4f84b6c,0005,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.0001,25,88.70224952697754,0.648894727230072,0.7035188236868525
108ac08d573749ebbae214280709195a,0067,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,100,745.0233871936798,0.46218398213386536,0.7038415225885682
da1f52d6d5a24b76bcc3ee11f9ff707c,0119,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.0001,50,300.1442530155182,0.5987903475761414,0.7050934433937073
e8dcc7ba792e452793f4c742170bf6fb,0068,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.71,0.0001,100,613.6114881038666,0.7598534916361718,0.7054699071466106
2c6a29719d0c4d3daa1ee0e5ee7dc422,0004,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.73,0.0001,25,106.76937651634216,0.6733838617801666,0.7056978535652161
c1985528c74744858ff9dc478c8bb4d2,0078,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,100,381.5068745613098,0.5818102955818176,0.7059435370293531
2299f5b0cd704529ae65e6588801e411,0277,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.001,100,193.03623294830322,0.6468164324760437,0.7063218395818364
eb25232db9c84ccca169688f193c0c38,0109,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.0001,25,220.3151068687439,0.6292128562927246,0.7065421100390159
060e1815f1d74e29870d88d11190d23b,0128,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.0001,100,626.3333690166473,0.7089077830314636,0.7081271996100743
ccf8fad8845549ae8e8e59b56f345437,0071,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.72,0.001,200,261.66972041130066,0.6546683311462402,0.7085842510064443
593972dc229c49debbb3f5ed445a09e3,0256,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.001,25,100.25231671333313,0.599471926689148,0.7088002887639132
25d797cc05ab4b2bb5a08475bd1ad655,0001,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,25,204.15535235404968,0.7161863446235657,0.7091901133962943
176aed5bc5f14e42874dd74b2f441918,0245,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.0001,200,1040.3720512390137,0.6954365968704224,0.710018590092659
b3650fda45da46a09eca8feaddeae45e,0013,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,50,193.98009133338928,0.6701797246932983,0.7100732042030855
7a410d52927949bfadf9163f801ab199,0280,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.001,200,1528.6700525283813,0.5610560178756714,0.7105011549373131
6123772257d84cf2bd4cd6be83afb835,0263,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.001,50,261.98864340782166,0.6809305548667908,0.710655064880848
87a23fde9935438d9ed7024f09487694,0218,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.0001,25,133.1223304271698,0.6664840579032898,0.7107952326536179
5698a0ae1f3047bfb49fcde57dcf5cfe,0175,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.001,200,784.3289265632629,0.5891783833503723,0.7118624868718061
3f5fb329f2084f54a69aa42126e39a6f,0001,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,25,210.19011735916138,0.5982249975204468,0.7126167675869614
da4c5aa36fe542659b595c7ecc01f4b2,0022,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,100,389.8347053527832,0.7002401947975159,0.7127786495468833
540873d2c00d49d38c132a034e2d75b3,0287,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.001,200,262.05212354660034,0.6240714192390442,0.7133616308371226
24e39f7098224419bdc0b35bd7f9fa8f,0262,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.001,50,384.7382564544678,0.646356463432312,0.713386019744442
3ff617e99ef246428cc7c4f44e38fa36,0111,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.0001,25,105.98610162734985,0.6843987107276917,0.7135452462966183
590bd5ffa32d4cc7bab2ca3a71e854f8,0070,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.001,200,382.1738829612732,0.5801931619644165,0.7137249423698946
1cf5189ff25b4df6ada76b487cf34021,0273,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.001,100,361.1689794063568,0.3970179557800293,0.7138499100524259
80c08aea26064956b68aafd542270130,0012,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.0001,25,96.47112584114075,0.697840690612793,0.713956205682321
d939ac18ecff4a5fb4ed002f4a13ebed,0236,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.0001,100,522.2631015777588,0.7426501512527466,0.7142423192660013
03228a8622ec43db8bf59c977ab95fdf,0064,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.001,200,1528.7751023769379,0.4520840346813202,0.7147312669430749
de69c2248f7b407c8037eeea519cfb21,0179,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.001,200,263.0884847640991,0.6577015519142151,0.7152061780293782
1fac4c48aa3a4be38e11c9cb12f0741f,0002,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,25,129.23428225517273,0.6648344397544861,0.7157007957498233
79bc7ea0b2b845f19a4d1a80b88eada2,0136,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.0001,200,1825.2208817005157,0.5824275612831116,0.7158160297210607
8f2dec2fc0ce4e0983b148e38cf214ec,0055,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.001,100,761.1280734539032,0.6356550455093384,0.7159042196758723
7b226a690a254399a257b3262f0b6b21,0266,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.001,50,136.01897287368774,0.6019858717918396,0.7161257843176524
206839cc264b4c6394f40c57f709ad7a,0158,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.001,50,172.23083996772766,0.673051655292511,0.7166731804609299
5805ba19436f439bb5994893f5a2d13e,0148,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.001,25,100.04566025733948,0.7108529806137085,0.7168748399073427
a281781e81444c02ae556fb92fb942b3,0254,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.001,25,132.39001965522766,0.6571881175041199,0.7169362922509511
6c67abffd3894f4aba9c295e96f515f3,0050,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.001,50,135.59545040130615,0.6419516205787659,0.7170737246672313
87cdbfa483bd4dfc9a76a1fdce4ed5d2,0268,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.001,50,97.66053247451782,0.674282431602478,0.7171519588340413
9365c61a528f4400bb54790085b49a7a,0010,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,50,375.41307520866394,0.6654152870178223,0.7172737549253776
e4867ffb90064a0690fe46be691526a2,0102,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.0001,200,1011.9350237846375,0.5566190481185913,0.7173557723561923
ca9364421bfb463591c22ceda56c1bf0,0063,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.001,100,91.65605401992798,0.6525382995605469,0.718458691239357
1ed86faef6504b50a33834768e027b15,0068,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.001,200,530.6657137870789,0.5422909259796143,0.7187334865331649
2773d49491534b8ba989d3e068302ff1,0253,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.001,25,193.75420784950256,0.6527566313743591,0.7188893209742961
7ef7ac7f0b14485d9b9064de002675da,0061,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.7,0.001,100,192.88063859939575,0.6420193314552307,0.7196025929667733
6a86e36bb2a64b37bead589d42615d0a,0151,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.7,0.001,25,50.450812339782715,0.6261662244796753,0.7197151306000623
f5daa55a691045828dcdb5e7e264ede7,0173,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.001,200,1319.061005115509,0.5460005402565002,0.7200086961189905
c5fd590f36264b3ca58eb9a4d576e901,0174,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.001,200,903.303836107254,0.5197176933288574,0.7202082204531475
3e7ba4fe9f0744e4bf63f26da6f9a55f,0217,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.0001,25,195.5192461013794,0.7126139998435974,0.7202185638206827
12587736ada645348460d14f1ddd6785,0168,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.001,100,236.0772671699524,0.5183644890785217,0.7205595752088035
860a876f18e44f0bbbe4df2bcbbf9870,0118,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.0001,50,445.3172678947449,0.6183691024780273,0.7207754719055305
197daec120d54e1a8c2e492e171aa70a,0278,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.001,100,133.4838387966156,0.6510362029075623,0.7208918452262878
7b48813414d5421f9b747fe4a2cb2513,0162,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.001,50,58.30247378349304,0.571454644203186,0.7209840804338455
837d79f7155141228c193906c70bab49,0100,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,200,1489.1567695140839,0.6103014349937439,0.7211194536780233
3d99308058e04b189640904c0965c267,0176,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.001,200,535.0845081806183,0.4935758709907532,0.7211801489194234
1501b1b156ab43c29c36e17f2a9095f3,0235,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.0001,100,767.7624881267548,0.8010505437850952,0.7212751524596565
26632ad564414fc49a1cf7d1a83e282d,0066,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.001,200,714.6859831809998,0.6630184650421143,0.7213536781000803
1d8cb996d3da4d5dbcde6dc0ea282eb3,0226,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.0001,50,385.86030864715576,0.772051990032196,0.7215464241423849
8fcd012cdfd449e89a241ab073324792,0002,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.71,0.0001,25,156.28775548934937,0.6518583297729492,0.7224625169414364
fd2856654a2a4c2da5528904b9f64308,0244,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.0001,200,1531.4539852142334,0.5568040013313293,0.7224950739892863
e7183078b99e4b9f9b64a494002bb86e,0264,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.001,50,181.91431045532227,0.5905795097351074,0.7226227184376085
dcba6f47febc4ce3a599f745be654872,0275,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.001,100,268.9984042644501,0.6000403165817261,0.7226232369740804
a3663b62fdb24d8db96b1bee622cdd70,0161,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.001,50,86.53099846839905,0.7164996266365051,0.7227037231127421
1aa01ae4292b4e28a4b67cbe62779abb,0001,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,25,204.51967072486877,0.7155916094779968,0.7232068127157998
9397fee0499848479fcc3eaa9f30fffe,0270,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.001,50,46.3795907497406,0.5711565613746643,0.7238995254039764
ee11ca5784c04fae891ebaf9cd2ab961,0281,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.001,200,1039.545474767685,0.5554396510124207,0.7240506375829379
09dc4f6e08d74217b10193ad1244212c,0265,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.7,0.001,50,197.63553714752197,0.6616605520248413,0.7240916598926891
e4b6700658b64f0a95d0f8395ec04e3a,0166,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.7,0.001,100,501.57941603660583,0.667102575302124,0.7244374684312127
43aca32014dc4190a7b5b18bc3a0ec2d,0046,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.001,50,384.0902986526489,0.5955852270126343,0.7245883456731247
08c94484405b43bfb006a00dd1117a40,0146,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.001,25,132.67055106163025,0.5038681626319885,0.7250625575582187
7c97fd9d10c84e8fab09c0878907f342,0285,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.74,0.001,200,367.30078768730164,0.5579954981803894,0.7260120060385727
e208dbc5ab4241b99ad9385e69dbeb25,0049,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.001,50,197.72214770317078,0.6018202900886536,0.7264392463998361
a9bda06c17724aef99ace487a8817ccc,0057,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.001,100,359.76260352134705,0.8116066455841064,0.7267851377108011
6b1146a68d44466ebd4c4932f1ebf743,0269,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.72,0.001,50,68.00399088859558,0.576760470867157,0.7268000423908234
11c7a1daef2e4c7db59b2d11cc4f1f0f,0259,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.7,0.001,25,50.19610548019409,0.6729024648666382,0.7272944111715663
8f57565b52a847d186e553912e2567b2,0072,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,64,0.74,0.001,200,175.7120635509491,0.618985652923584,0.7273318052291871
c5cf12e2d0b94c31bf798b4de359174e,0019,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.0001,100,758.9692420959473,0.6306113004684448,0.7275920439574678
1f60be8988074938a7503c76a62df52e,0284,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,32,0.72,0.001,200,536.9191646575928,0.5044481754302979,0.7277660598357518
4ce6029fe1d9481f8b9386d7ed6c8825,0177,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.001,200,365.1503200531006,0.702407956123352,0.7278693216602977
657fafa7cb72431985557f9223cf26a7,0039,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.74,0.001,25,92.50119614601135,0.6754183173179626,0.7281840989388615
a14d79d0ac6842608b080911a280dc38,0167,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.72,0.001,100,342.9258601665497,0.7752400040626526,0.7286972125371297
459582c27c1d4d25956e8b27d8245d1a,0170,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.72,0.001,100,167.9135720729828,0.6104795932769775,0.7287531117598216
a983e6a2986e45c6bd50ca45091b7e07,0261,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.001,25,24.564682245254517,0.6771167516708374,0.7288538366556168
99ce17a3fb9c4cda95f52ce2437e2a92,0282,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.001,200,720.106588602066,0.6584699749946594,0.7290151736822473
8b58fc2c28484b1fa936eb595f8347fe,0171,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.001,100,115.7015769481659,0.597883939743042,0.7293938368558883
e57489281509469abf2e5ae2e96200f8,0271,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.7,0.001,100,766.4995405673981,0.6713071465492249,0.7295167712168505
2d1aa3d3e9a14b97b72e3f1957bc3a80,0155,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.72,0.001,50,334.981618642807,0.5777796506881714,0.7295671651760737
1a16f093164a4d748d73b0b78943b23d,0067,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.7,0.001,200,779.8155410289764,0.5178304314613342,0.7298621460795403
a9c1967b15c34d59b661b8d7916553c8,0150,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.001,25,48.05102801322937,0.7126086950302124,0.7301866165021571
c8eb32f6222e46229db6295510ced7ca,0288,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.001,200,176.72953033447266,0.623648464679718,0.7304704368114472
95a7f4fbf1d34d31bb98399e1d6a9b37,0145,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.001,25,193.82009434700012,0.6007437705993652,0.730779927329155
6d087430daf94c669bcbd11cedc3942d,0147,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.001,25,92.23484587669373,0.5682570934295654,0.7313934198345047
60144d467e4249978b8a107d7a57d2a2,0042,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.001,25,47.914459228515625,0.6135346293449402,0.7316881258313249
a5d22d88e8424db99eea161807b56d4e,0255,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.74,0.001,25,92.25538492202759,0.6643516421318054,0.7317512696047863
f0b525960e474e0cb21c35041e39281e,0279,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,64,0.74,0.001,100,90.20449995994568,0.6275863647460938,0.7319167584180832
7631c54c32db4bc49673ae211bfc47e1,0041,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.72,0.001,25,69.32350468635559,0.5100734233856201,0.7321053455273311
2bc755066f264d83a732f81be24c3e58,0153,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,64,0.74,0.001,25,24.827762603759766,0.6924645304679871,0.732298019528389
92db3bfe0869427bb4372c6a829c9d08,0127,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.7,0.0001,100,901.9471032619476,0.7502970695495605,0.7323981688521003
4d3b8e15e3fd439bae2a24ea3470fa4c,0272,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.01,16,0.72,0.001,100,521.476158618927,0.4734536409378052,0.7331758906443914
ebaedf1da1cf4b0a99a4500256680744,0037,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.7,0.001,25,193.31810975074768,0.6397944688796997,0.7331869753740602
b476250892294fac81f631509e8662d3,0159,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,32,0.74,0.001,50,119.63465976715088,0.5930749177932739,0.7332118735080813
49cf29fee0354b06a2b13000b93219a0,0101,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.71,0.0001,200,1229.3596014976501,0.5100391507148743,0.7340031776526202
6d7f0471babd41b09c93b5d86147ad06,0051,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,32,0.74,0.001,50,93.45595145225525,0.6040264368057251,0.7341315033959179
6149b43d1b3a4637856761e62135c22f,0038,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.001,25,131.73168873786926,0.6379047632217407,0.7342899804313977
5fde100aaaba4b71b05cbe56c0971993,0165,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.001,100,463.5497376918793,0.6089720129966736,0.7358020228075693
2c00be37b10842328280cf1f85000b9a,0056,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.0001,16,0.72,0.001,100,516.2368714809418,0.5679409503936768,0.7367672050992647
80ca6d90f2e448a8861a50ef3c21c77c,0156,LOCAL,GAN.py,lucas.barbosa,FINISHED,0.001,16,0.74,0.001,50,232.52182960510254,0.6453362107276917,0.7378486172262445
